Month,SKU_ID,Branch_ID,Demand,Inventory,Stockout_Flag,Holiday_Flag,Fuel_Cost_Index,Industrial_Index,Effective_Lead_Time
2025-04,10083,HYD01,99,173,0,0,1.1,111.01,7
2025-05,10083,HYD01,109,95,1,0,1.04,110.26,7
2025-06,10083,HYD01,116,172,0,0,0.96,113.65,10
2025-07,10083,HYD01,96,120,0,0,1.02,111.29,10
2025-08,10083,HYD01,101,78,1,0,1.18,101.09,7
2025-09,10083,HYD01,82,151,0,0,1.15,108.1,7
2025-10,10083,HYD01,69,81,0,0,1.08,103.09,7
2025-11,10083,HYD01,94,101,0,1,1.27,114.73,7
2025-12,10083,HYD01,84,180,0,1,1.13,95.25,7
2023-01,10083,CHN01,160,240,0,0,0.92,106.57,7
2023-02,10083,CHN01,176,250,0,0,1.2,106.08,7
2023-03,10083,CHN01,197,213,0,0,0.99,106.61,7
2023-04,10083,CHN01,190,212,0,0,0.91,104.58,7
2023-05,10083,CHN01,188,188,0,0,1.02,100.6,7
2023-06,10083,CHN01,168,239,0,0,1.06,95.66,7
2023-07,10083,CHN01,192,172,1,0,1.12,97.84,7
2023-08,10083,CHN01,171,241,0,0,1.25,111.84,7
2023-09,10083,CHN01,174,180,0,0,0.97,97.36,7
2023-10,10083,CHN01,167,235,0,0,0.9,99.44,7
2023-11,10083,CHN01,169,219,0,1,1.28,110.15,7
2023-12,10083,CHN01,162,171,0,1,1.01,99.4,7
2024-01,10083,CHN01,175,155,1,0,1.16,99.23,7
2024-02,10083,CHN01,172,226,0,0,1.1,97.97,7
2024-03,10083,CHN01,150,156,0,0,1.26,112.27,7
2024-04,10083,CHN01,161,215,0,0,0.98,113.92,7
2024-05,10083,CHN01,173,191,0,0,0.97,108.6,7
2024-06,10083,CHN01,175,232,0,0,1.02,97.74,7
2024-07,10083,CHN01,162,187,0,0,1.17,95.35,7
2024-08,10083,CHN01,148,216,0,0,0.92,105.35,7
2024-09,10083,CHN01,159,152,1,0,1.19,113.52,7
2024-10,10083,CHN01,147,141,1,0,0.97,109.43,7
2024-11,10083,CHN01,160,236,0,1,1.08,106.2,7
2024-12,10083,CHN01,160,176,0,1,1.16,113.5,7
2025-01,10083,CHN01,167,221,0,0,1.1,111.7,7
2025-02,10083,CHN01,141,289,0,0,0.96,111.08,7
2025-03,10083,CHN01,142,240,0,0,1.08,103.25,7
2025-04,10083,CHN01,146,131,1,0,1.1,96.56,7
2025-05,10083,CHN01,155,240,0,0,1.02,106.62,7
2025-06,10083,CHN01,152,197,0,0,1.17,110.48,10
2025-07,10083,CHN01,165,132,1,0,0.97,96.2,10
2025-08,10083,CHN01,148,186,0,0,1.21,99.71,7
2025-09,10083,CHN01,132,213,0,0,1.18,105.4,7
2025-10,10083,CHN01,133,233,0,0,1.12,97.98,7
2025-11,10083,CHN01,132,211,0,1,1.23,106.34,7
2025-12,10083,CHN01,136,174,0,1,1.07,100.47,7
2023-01,10083,PUN01,52,20,1,0,1.16,104.62,7
2023-02,10083,PUN01,62,35,1,0,1.02,107.62,7
2023-03,10083,PUN01,64,24,1,0,1.08,111.16,7
2023-04,10083,PUN01,53,58,0,0,0.93,104.01,7
2023-05,10083,PUN01,37,80,0,0,1.22,108.31,7
2023-06,10083,PUN01,80,110,0,0,1.21,107.16,7
2023-07,10083,PUN01,54,20,1,0,0.95,112.43,7
2023-08,10083,PUN01,63,21,1,0,0.92,101.36,7
2023-09,10083,PUN01,59,75,0,0,0.94,106.16,7
2023-10,10083,PUN01,48,57,0,0,1.23,112.4,7
2023-11,10083,PUN01,43,69,0,1,1.07,95.65,7
2023-12,10083,PUN01,62,78,0,1,0.91,108.1,7
2024-01,10083,PUN01,55,60,0,0,1.11,101.4,7
2024-02,10083,PUN01,57,23,1,0,1.11,113.99,7
2024-03,10083,PUN01,58,121,0,0,1.19,111.93,7
2024-04,10083,PUN01,47,56,0,0,1.22,98.83,7
2024-05,10083,PUN01,62,56,1,0,1.17,96.74,7
2024-06,10083,PUN01,47,52,0,0,0.91,99.34,7
2024-07,10083,PUN01,66,28,1,0,1.2,104.87,7
2024-08,10083,PUN01,32,52,0,0,1.18,105.51,7
2024-09,10083,PUN01,41,60,0,0,1.17,103.74,7
2024-10,10083,PUN01,49,42,1,0,0.92,97.46,7
2024-11,10083,PUN01,51,89,0,1,1.17,95.25,7
2024-12,10083,PUN01,66,32,1,1,0.96,112.9,7
2025-01,10083,PUN01,60,80,0,0,0.99,107.75,7
2025-02,10083,PUN01,42,39,1,0,0.95,112.09,7
2025-03,10083,PUN01,43,99,0,0,0.97,110.97,7
2025-04,10083,PUN01,29,53,0,0,1.17,102.7,7
2025-05,10083,PUN01,39,92,0,0,1.13,112.5,7
2025-06,10083,PUN01,46,48,0,0,1.15,109.53,10
2025-07,10083,PUN01,80,33,1,0,1.23,110.63,10
2025-08,10083,PUN01,47,92,0,0,1.23,111.07,7
2025-09,10083,PUN01,40,29,1,0,0.98,95.84,7
2025-10,10083,PUN01,27,30,0,0,1.09,107.57,7
2025-11,10083,PUN01,59,66,0,1,1.24,102.56,7
2025-12,10083,PUN01,44,59,0,1,0.91,105.28,7
2023-01,10083,MUM01,126,111,1,0,1.02,113.99,7
2023-02,10083,MUM01,131,134,0,0,1.13,108.04,7
2023-03,10083,MUM01,128,92,1,0,1.07,103.17,7
2023-04,10083,MUM01,133,139,0,0,1.16,110.2,7
2023-05,10083,MUM01,105,116,0,0,1.08,100.38,7
2023-06,10083,MUM01,130,148,0,0,0.93,110.79,7
2023-07,10083,MUM01,125,104,1,0,1.1,107.61,7
2023-08,10083,MUM01,140,174,0,0,1.24,95.72,7
2023-09,10083,MUM01,130,167,0,0,0.98,99.18,7
2023-10,10083,MUM01,121,140,0,0,1.1,102.78,7
2023-11,10083,MUM01,127,100,1,1,1.11,97.51,7
2023-12,10083,MUM01,124,139,0,1,1.17,114.02,7
2024-01,10083,MUM01,115,144,0,0,1.22,96.89,7
2024-02,10083,MUM01,117,157,0,0,1.16,111.93,7
2024-03,10083,MUM01,94,97,0,0,0.97,109.56,7
2024-04,10083,MUM01,128,93,1,0,1.0,109.78,7
2024-05,10083,MUM01,126,119,1,0,1.11,97.12,7
2024-06,10083,MUM01,99,112,0,0,1.18,107.51,7
2024-07,10083,MUM01,111,128,0,0,1.14,100.33,7
2024-08,10083,MUM01,108,103,1,0,0.91,114.47,7
2024-09,10083,MUM01,114,99,1,0,1.02,95.24,7
2024-10,10083,MUM01,111,131,0,0,0.98,105.77,7
2024-11,10083,MUM01,111,83,1,1,1.3,108.81,7
2024-12,10083,MUM01,110,142,0,1,0.91,98.42,7
2025-01,10083,MUM01,88,145,0,0,1.19,95.69,7
2025-02,10083,MUM01,113,130,0,0,1.06,99.06,7
2025-03,10083,MUM01,82,156,0,0,1.01,111.97,7
2025-04,10083,MUM01,101,184,0,0,1.14,109.37,7
2025-05,10083,MUM01,92,188,0,0,1.16,113.37,7
2025-06,10083,MUM01,120,183,0,0,0.91,110.32,10
2025-07,10083,MUM01,94,140,0,0,1.15,98.48,10
2025-08,10083,MUM01,91,253,0,0,1.0,108.36,7
2025-09,10083,MUM01,108,131,0,0,0.93,110.4,7
2025-10,10083,MUM01,79,124,0,0,1.28,99.0,7
2025-11,10083,MUM01,85,61,1,1,1.02,96.78,7
2025-12,10083,MUM01,80,183,0,1,1.15,114.29,7
2023-01,10083,DEL01,111,157,0,0,0.9,104.33,7
2023-02,10083,DEL01,110,167,0,0,1.11,111.59,7
2023-03,10083,DEL01,111,97,1,0,1.06,106.61,7
2023-04,10083,DEL01,75,133,0,0,1.01,103.97,7
2023-05,10083,DEL01,96,84,1,0,1.13,96.23,7
2023-06,10083,DEL01,103,169,0,0,1.29,96.82,7
2023-07,10083,DEL01,100,60,1,0,1.09,104.97,7
2023-08,10083,DEL01,106,100,1,0,0.92,112.45,7
2023-09,10083,DEL01,103,136,0,0,1.26,106.33,7
2023-10,10083,DEL01,93,149,0,0,1.17,101.1,7
2023-11,10083,DEL01,99,91,1,1,0.99,104.83,7
2023-12,10083,DEL01,70,112,0,1,1.27,106.28,7
2024-01,10083,DEL01,99,125,0,0,1.15,108.9,7
2024-02,10083,DEL01,93,113,0,0,1.21,114.3,7
2024-03,10083,DEL01,109,119,0,0,1.23,111.98,7
2024-04,10083,DEL01,100,85,1,0,0.96,105.39,7
2024-05,10083,DEL01,82,87,0,0,1.02,101.15,7
2024-06,10083,DEL01,95,104,0,0,1.17,95.09,7
2024-07,10083,DEL01,77,101,0,0,1.19,114.65,7
2024-08,10083,DEL01,91,113,0,0,1.01,106.62,7
2024-09,10083,DEL01,101,121,0,0,1.0,100.18,7
2024-10,10083,DEL01,96,50,1,0,0.95,114.1,7
2024-11,10083,DEL01,88,20,1,1,1.06,102.75,7
2024-12,10083,DEL01,68,104,0,1,0.96,103.73,7
2025-01,10083,DEL01,72,161,0,0,0.94,105.48,7
2025-02,10083,DEL01,70,117,0,0,1.04,110.79,7
2025-03,10083,DEL01,88,174,0,0,1.13,104.15,7
2025-04,10083,DEL01,77,108,0,0,1.13,108.58,7
2025-05,10083,DEL01,94,139,0,0,1.28,114.35,7
2025-06,10083,DEL01,79,77,1,0,1.2,114.8,10
2025-07,10083,DEL01,76,101,0,0,1.19,102.71,10
2025-08,10083,DEL01,79,104,0,0,1.06,106.83,7
2025-09,10083,DEL01,86,133,0,0,1.15,113.72,7
2025-10,10083,DEL01,105,62,1,0,1.02,97.64,7
2025-11,10083,DEL01,61,145,0,1,1.19,107.41,7
2025-12,10083,DEL01,79,53,1,1,1.3,112.65,7
2023-01,10083,KOL01,225,242,0,0,1.19,114.72,7
2023-02,10083,KOL01,247,237,1,0,1.14,113.8,7
2023-03,10083,KOL01,231,301,0,0,1.04,111.71,7
2023-04,10083,KOL01,237,254,0,0,1.14,109.14,7
2023-05,10083,KOL01,229,308,0,0,1.11,106.99,7
2023-06,10083,KOL01,221,240,0,0,0.94,98.51,7
2023-07,10083,KOL01,233,214,1,0,1.27,114.74,7
2023-08,10083,KOL01,211,287,0,0,1.03,101.14,7
2023-09,10083,KOL01,222,275,0,0,0.93,104.89,7
2023-10,10083,KOL01,222,260,0,0,0.92,98.42,7
2023-11,10083,KOL01,211,227,0,1,1.05,114.11,7
2023-12,10083,KOL01,217,296,0,1,1.16,108.33,7
2024-01,10083,KOL01,205,219,0,0,1.16,95.67,7
2024-02,10083,KOL01,220,254,0,0,1.12,112.3,7
2024-03,10083,KOL01,209,313,0,0,1.05,108.12,7
2024-04,10083,KOL01,206,255,0,0,1.14,100.03,7
2024-05,10083,KOL01,202,290,0,0,1.18,99.03,7
2024-06,10083,KOL01,187,265,0,0,1.0,98.24,7
2024-07,10083,KOL01,207,154,1,0,1.01,107.27,7
2024-08,10083,KOL01,198,194,1,0,1.17,96.2,7
2024-09,10083,KOL01,191,288,0,0,1.11,103.92,7
2024-10,10083,KOL01,204,270,0,0,1.07,101.7,7
2024-11,10083,KOL01,195,235,0,1,1.21,101.27,7
2024-12,10083,KOL01,187,262,0,1,1.07,100.54,7
2025-01,10083,KOL01,191,250,0,0,1.21,110.32,7
2025-02,10083,KOL01,209,251,0,0,1.21,100.33,7
2025-03,10083,KOL01,190,243,0,0,0.99,108.6,7
2025-04,10083,KOL01,184,251,0,0,0.96,99.85,7
2025-05,10083,KOL01,194,236,0,0,0.94,99.45,7
2025-06,10083,KOL01,196,254,0,0,1.04,107.29,10
2025-07,10083,KOL01,203,310,0,0,1.08,101.64,10
2025-08,10083,KOL01,181,179,1,0,1.06,101.35,7
2025-09,10083,KOL01,166,242,0,0,0.96,107.14,7
2025-10,10083,KOL01,161,260,0,0,1.06,112.08,7
2025-11,10083,KOL01,184,251,0,1,0.92,104.83,7
2025-12,10083,KOL01,171,297,0,1,0.95,112.69,7
2023-01,10083,AMD01,124,148,0,0,1.12,101.01,7
2023-02,10083,AMD01,138,134,1,0,1.0,105.41,7
2023-03,10083,AMD01,131,173,0,0,1.08,105.71,7
2023-04,10083,AMD01,130,80,1,0,0.95,110.14,7
2023-05,10083,AMD01,129,156,0,0,0.91,106.7,7
2023-06,10083,AMD01,124,174,0,0,1.14,114.91,7
2023-07,10083,AMD01,125,168,0,0,1.11,98.84,7
2023-08,10083,AMD01,116,168,0,0,0.9,96.12,7
2023-09,10083,AMD01,125,123,1,0,1.29,109.33,7
2023-10,10083,AMD01,120,136,0,0,1.22,111.98,7
2023-11,10083,AMD01,118,94,1,1,1.15,108.55,7
2023-12,10083,AMD01,118,159,0,1,0.98,110.32,7
2024-01,10083,AMD01,128,70,1,0,1.07,101.07,7
2024-02,10083,AMD01,118,145,0,0,0.96,112.11,7
2024-03,10083,AMD01,110,96,1,0,1.29,110.73,7
2024-04,10083,AMD01,99,96,1,0,1.03,102.25,7
2024-05,10083,AMD01,97,131,0,0,1.16,111.65,7
2024-06,10083,AMD01,101,117,0,0,1.08,108.7,7
2024-07,10083,AMD01,99,131,0,0,0.97,100.75,7
2024-08,10083,AMD01,109,185,0,0,1.14,99.02,7
2024-09,10083,AMD01,117,157,0,0,0.98,96.17,7
2024-10,10083,AMD01,117,160,0,0,1.17,103.57,7
2024-11,10083,AMD01,111,221,0,1,1.12,104.38,7
2024-12,10083,AMD01,113,157,0,1,1.19,99.51,7
2025-01,10083,AMD01,115,79,1,0,1.3,96.37,7
2025-02,10083,AMD01,108,118,0,0,0.98,108.45,7
2025-03,10083,AMD01,114,138,0,0,1.21,109.22,7
2025-04,10083,AMD01,103,110,0,0,0.91,96.13,7
2025-05,10083,AMD01,106,137,0,0,0.93,109.43,7
2025-06,10083,AMD01,92,143,0,0,1.03,95.46,10
2025-07,10083,AMD01,105,151,0,0,0.91,104.37,10
2025-08,10083,AMD01,118,130,0,0,1.18,105.18,7
2025-09,10083,AMD01,85,170,0,0,0.96,113.63,7
2025-10,10083,AMD01,87,133,0,0,1.23,107.26,7
2025-11,10083,AMD01,83,150,0,1,1.2,99.07,7
2025-12,10083,AMD01,102,164,0,1,1.0,101.3,7
2023-01,10084,BLR01,235,214,1,0,1.13,97.1,9
2023-02,10084,BLR01,240,243,0,0,1.28,114.44,9
2023-03,10084,BLR01,216,252,0,0,1.26,95.85,9
2023-04,10084,BLR01,229,234,0,0,1.18,113.72,9
2023-05,10084,BLR01,216,216,0,0,1.21,112.96,9
2023-06,10084,BLR01,234,255,0,0,0.91,112.82,9
2023-07,10084,BLR01,234,246,0,0,0.9,97.73,9
2023-08,10084,BLR01,236,216,1,0,1.18,96.8,9
2023-09,10084,BLR01,248,229,1,0,1.26,98.79,9
2023-10,10084,BLR01,217,241,0,0,0.91,104.12,9
2023-11,10084,BLR01,244,244,0,1,1.26,102.07,9
2023-12,10084,BLR01,238,314,0,1,1.21,97.93,9
2024-01,10084,BLR01,236,298,0,0,1.21,103.4,9
2024-02,10084,BLR01,241,294,0,0,1.09,95.88,9
2024-03,10084,BLR01,230,217,1,0,1.22,112.8,9
2024-04,10084,BLR01,234,255,0,0,1.29,102.27,9
2024-05,10084,BLR01,232,229,1,0,1.29,102.32,9
2024-06,10084,BLR01,219,220,0,0,1.28,98.77,9
2024-07,10084,BLR01,218,245,0,0,0.94,103.73,9
2024-08,10084,BLR01,246,135,1,0,0.93,114.57,9
2024-09,10084,BLR01,233,201,1,0,1.22,114.0,9
2024-10,10084,BLR01,225,250,0,0,0.91,112.48,9
2024-11,10084,BLR01,220,253,0,1,1.09,99.45,9
2024-12,10084,BLR01,224,313,0,1,1.19,110.3,9
2025-01,10084,BLR01,247,215,1,0,1.21,96.02,9
2025-02,10084,BLR01,225,292,0,0,1.23,97.65,9
2025-03,10084,BLR01,231,292,0,0,0.91,107.47,9
2025-04,10084,BLR01,242,218,1,0,1.26,96.67,9
2025-05,10084,BLR01,226,206,1,0,1.28,103.11,9
2025-06,10084,BLR01,263,232,1,0,0.91,98.82,12
2025-07,10084,BLR01,254,268,0,0,1.27,109.27,12
2025-08,10084,BLR01,227,321,0,0,1.21,98.75,9
2025-09,10084,BLR01,234,255,0,0,1.01,103.1,9
2025-10,10084,BLR01,221,245,0,0,1.1,110.05,9
2025-11,10084,BLR01,229,265,0,1,1.26,102.19,9
2025-12,10084,BLR01,254,207,1,1,0.96,111.83,9
2023-01,10084,HYD01,138,149,0,0,1.28,101.12,9
2023-02,10084,HYD01,131,82,1,0,1.14,96.96,9
2023-03,10084,HYD01,124,175,0,0,1.13,104.2,9
2023-04,10084,HYD01,152,134,1,0,1.06,100.0,9
2023-05,10084,HYD01,143,132,1,0,1.12,114.53,9
2023-06,10084,HYD01,137,162,0,0,1.21,103.85,9
2023-07,10084,HYD01,136,185,0,0,0.99,96.9,9
2023-08,10084,HYD01,158,143,1,0,1.04,107.59,9
2023-09,10084,HYD01,135,130,1,0,1.06,109.52,9
2023-10,10084,HYD01,127,164,0,0,1.12,97.5,9
2023-11,10084,HYD01,125,149,0,1,1.19,104.79,9
2023-12,10084,HYD01,136,98,1,1,1.03,98.03,9
2024-01,10084,HYD01,124,194,0,0,1.09,95.77,9
2024-02,10084,HYD01,137,242,0,0,1.2,104.56,9
2024-03,10084,HYD01,127,178,0,0,1.2,99.83,9
2024-04,10084,HYD01,127,176,0,0,1.19,111.08,9
2024-05,10084,HYD01,135,127,1,0,1.02,106.9,9
2024-06,10084,HYD01,157,167,0,0,1.22,111.63,9
2024-07,10084,HYD01,124,123,1,0,0.93,109.12,9
2024-08,10084,HYD01,119,141,0,0,1.09,114.69,9
2024-09,10084,HYD01,142,150,0,0,0.94,113.04,9
2024-10,10084,HYD01,147,225,0,0,0.96,104.14,9
2024-11,10084,HYD01,120,142,0,1,1.03,112.58,9
2024-12,10084,HYD01,131,126,1,1,1.21,114.35,9
2025-01,10084,HYD01,128,148,0,0,1.19,109.58,9
2025-02,10084,HYD01,109,168,0,0,1.08,113.9,9
2025-03,10084,HYD01,128,165,0,0,0.93,109.9,9
2025-04,10084,HYD01,153,162,0,0,1.28,113.86,9
2025-05,10084,HYD01,126,170,0,0,1.22,111.94,9
2025-06,10084,HYD01,161,128,1,0,0.94,107.44,12
2025-07,10084,HYD01,160,145,1,0,1.09,96.54,12
2025-08,10084,HYD01,133,176,0,0,1.17,109.4,9
2025-09,10084,HYD01,136,170,0,0,1.0,114.16,9
2025-10,10084,HYD01,128,106,1,0,1.11,96.08,9
2025-11,10084,HYD01,129,136,0,1,1.25,107.03,9
2025-12,10084,HYD01,134,127,1,1,1.08,98.18,9
2023-01,10084,CHN01,81,89,0,0,1.21,99.31,9
2023-02,10084,CHN01,76,20,1,0,1.25,105.5,9
2023-03,10084,CHN01,59,129,0,0,0.94,103.84,9
2023-04,10084,CHN01,64,39,1,0,1.02,99.91,9
2023-05,10084,CHN01,58,97,0,0,1.17,95.78,9
2023-06,10084,CHN01,65,78,0,0,0.97,105.06,9
2023-07,10084,CHN01,75,81,0,0,0.92,102.38,9
2023-08,10084,CHN01,59,24,1,0,1.02,100.56,9
2023-09,10084,CHN01,83,71,1,0,1.16,102.39,9
2023-10,10084,CHN01,76,81,0,0,1.01,105.01,9
2023-11,10084,CHN01,70,89,0,1,0.97,110.87,9
2023-12,10084,CHN01,74,102,0,1,1.14,97.36,9
2024-01,10084,CHN01,59,73,0,0,1.11,103.1,9
2024-02,10084,CHN01,56,100,0,0,1.16,105.88,9
2024-03,10084,CHN01,44,80,0,0,0.92,114.72,9
2024-04,10084,CHN01,61,75,0,0,0.92,110.39,9
2024-05,10084,CHN01,59,20,1,0,1.15,95.04,9
2024-06,10084,CHN01,87,80,1,0,1.06,98.25,9
2024-07,10084,CHN01,65,112,0,0,1.3,105.71,9
2024-08,10084,CHN01,70,69,1,0,1.1,111.56,9
2024-09,10084,CHN01,77,89,0,0,1.11,111.38,9
2024-10,10084,CHN01,69,75,0,0,0.97,107.95,9
2024-11,10084,CHN01,68,27,1,1,0.92,101.87,9
2024-12,10084,CHN01,72,93,0,1,1.06,98.42,9
2025-01,10084,CHN01,85,57,1,0,1.26,109.73,9
2025-02,10084,CHN01,46,56,0,0,1.25,101.38,9
2025-03,10084,CHN01,79,48,1,0,1.13,103.56,9
2025-04,10084,CHN01,90,29,1,0,1.07,101.33,9
2025-05,10084,CHN01,68,107,0,0,0.98,98.29,9
2025-06,10084,CHN01,76,49,1,0,1.11,101.07,12
2025-07,10084,CHN01,68,141,0,0,1.11,100.61,12
2025-08,10084,CHN01,70,59,1,0,1.19,104.48,9
2025-09,10084,CHN01,64,102,0,0,1.19,106.6,9
2025-10,10084,CHN01,54,63,0,0,1.16,98.2,9
2025-11,10084,CHN01,59,99,0,1,0.91,101.06,9
2025-12,10084,CHN01,69,50,1,1,0.9,107.77,9
2023-01,10084,PUN01,235,262,0,0,0.94,98.82,9
2023-02,10084,PUN01,220,181,1,0,1.13,101.1,9
2023-03,10084,PUN01,222,209,1,0,0.92,102.27,9
2023-04,10084,PUN01,221,210,1,0,0.99,96.09,9
2023-05,10084,PUN01,228,233,0,0,1.24,112.66,9
2023-06,10084,PUN01,231,235,0,0,1.28,114.16,9
2023-07,10084,PUN01,223,239,0,0,1.03,104.0,9
2023-08,10084,PUN01,234,270,0,0,1.26,114.16,9
2023-09,10084,PUN01,215,271,0,0,1.1,101.91,9
2023-10,10084,PUN01,222,283,0,0,1.24,114.48,9
2023-11,10084,PUN01,228,202,1,1,1.22,109.97,9
2023-12,10084,PUN01,231,229,1,1,1.19,95.66,9
2024-01,10084,PUN01,245,242,1,0,0.94,106.54,9
2024-02,10084,PUN01,244,200,1,0,1.19,102.98,9
2024-03,10084,PUN01,217,235,0,0,0.98,114.65,9
2024-04,10084,PUN01,218,274,0,0,1.23,110.3,9
2024-05,10084,PUN01,239,268,0,0,1.23,111.05,9
2024-06,10084,PUN01,232,207,1,0,1.22,105.32,9
2024-07,10084,PUN01,193,246,0,0,0.98,111.67,9
2024-08,10084,PUN01,211,244,0,0,1.27,111.9,9
2024-09,10084,PUN01,236,231,1,0,0.97,114.44,9
2024-10,10084,PUN01,214,253,0,0,1.09,102.89,9
2024-11,10084,PUN01,213,282,0,1,0.91,110.41,9
2024-12,10084,PUN01,226,262,0,1,1.15,95.89,9
2025-01,10084,PUN01,231,272,0,0,1.28,113.95,9
2025-02,10084,PUN01,213,217,0,0,1.06,113.71,9
2025-03,10084,PUN01,226,253,0,0,0.99,96.36,9
2025-04,10084,PUN01,220,271,0,0,1.09,98.81,9
2025-05,10084,PUN01,210,237,0,0,1.15,95.32,9
2025-06,10084,PUN01,259,243,1,0,1.3,110.47,12
2025-07,10084,PUN01,244,222,1,0,0.91,103.37,12
2025-08,10084,PUN01,214,241,0,0,1.25,108.01,9
2025-09,10084,PUN01,232,232,0,0,1.06,111.96,9
2025-10,10084,PUN01,245,242,1,0,0.94,100.16,9
2025-11,10084,PUN01,212,306,0,1,0.95,98.08,9
2025-12,10084,PUN01,232,284,0,1,1.19,109.43,9
2023-01,10084,MUM01,83,67,1,0,1.12,100.77,9
2023-02,10084,MUM01,82,92,0,0,1.11,112.24,9
2023-03,10084,MUM01,74,105,0,0,1.23,110.55,9
2023-04,10084,MUM01,69,87,0,0,1.22,96.05,9
2023-05,10084,MUM01,76,101,0,0,0.91,99.61,9
2023-06,10084,MUM01,81,70,1,0,0.93,98.45,9
2023-07,10084,MUM01,65,68,0,0,0.98,99.26,9
2023-08,10084,MUM01,79,48,1,0,0.93,102.13,9
2023-09,10084,MUM01,64,122,0,0,1.04,110.36,9
2023-10,10084,MUM01,83,113,0,0,1.03,105.61,9
2023-11,10084,MUM01,74,119,0,1,1.01,95.58,9
2023-12,10084,MUM01,62,96,0,1,1.19,96.68,9
2024-01,10084,MUM01,58,52,1,0,1.01,114.77,9
2024-02,10084,MUM01,74,92,0,0,1.13,107.73,9
2024-03,10084,MUM01,71,96,0,0,0.95,101.21,9
2024-04,10084,MUM01,73,65,1,0,1.14,103.57,9
2024-05,10084,MUM01,66,40,1,0,0.99,103.96,9
2024-06,10084,MUM01,85,80,1,0,1.17,107.61,9
2024-07,10084,MUM01,68,40,1,0,1.25,106.32,9
2024-08,10084,MUM01,82,55,1,0,0.93,112.87,9
2024-09,10084,MUM01,80,85,0,0,1.01,97.21,9
2024-10,10084,MUM01,106,61,1,0,1.2,107.02,9
2024-11,10084,MUM01,64,70,0,1,1.26,101.25,9
2024-12,10084,MUM01,69,54,1,1,1.12,95.27,9
2025-01,10084,MUM01,83,106,0,0,1.25,111.34,9
2025-02,10084,MUM01,77,53,1,0,0.97,97.09,9
2025-03,10084,MUM01,65,76,0,0,1.23,102.64,9
2025-04,10084,MUM01,72,161,0,0,1.08,104.48,9
2025-05,10084,MUM01,70,71,0,0,1.25,110.08,9
2025-06,10084,MUM01,77,86,0,0,1.18,101.13,12
2025-07,10084,MUM01,71,155,0,0,0.94,114.57,12
2025-08,10084,MUM01,80,148,0,0,1.23,95.57,9
2025-09,10084,MUM01,79,48,1,0,1.11,105.99,9
2025-10,10084,MUM01,80,115,0,0,1.04,107.15,9
2025-11,10084,MUM01,67,105,0,1,0.91,105.08,9
2025-12,10084,MUM01,84,97,0,1,1.13,106.74,9
2023-01,10084,DEL01,116,109,1,0,1.16,99.96,9
2023-02,10084,DEL01,102,131,0,0,1.27,109.58,9
2023-03,10084,DEL01,90,137,0,0,1.1,103.55,9
2023-04,10084,DEL01,108,76,1,0,1.08,113.3,9
2023-05,10084,DEL01,83,34,1,0,1.26,95.59,9
2023-06,10084,DEL01,79,110,0,0,1.07,108.37,9
2023-07,10084,DEL01,81,146,0,0,1.03,102.33,9
2023-08,10084,DEL01,92,163,0,0,0.96,113.36,9
2023-09,10084,DEL01,90,34,1,0,1.1,109.31,9
2023-10,10084,DEL01,106,79,1,0,0.9,109.82,9
2023-11,10084,DEL01,92,90,1,1,1.12,101.15,9
2023-12,10084,DEL01,93,95,0,1,1.26,109.15,9
2024-01,10084,DEL01,100,91,1,0,1.28,97.04,9
2024-02,10084,DEL01,86,138,0,0,1.11,99.58,9
2024-03,10084,DEL01,98,66,1,0,1.23,114.31,9
2024-04,10084,DEL01,90,133,0,0,1.16,97.74,9
2024-05,10084,DEL01,85,96,0,0,1.21,97.99,9
2024-06,10084,DEL01,91,115,0,0,1.12,99.14,9
2024-07,10084,DEL01,94,66,1,0,1.29,96.74,9
2024-08,10084,DEL01,87,101,0,0,1.0,100.44,9
2024-09,10084,DEL01,111,107,1,0,1.03,110.6,9
2024-10,10084,DEL01,94,62,1,0,1.05,109.48,9
2024-11,10084,DEL01,101,104,0,1,1.13,108.54,9
2024-12,10084,DEL01,96,89,1,1,1.29,113.64,9
2025-01,10084,DEL01,108,38,1,0,1.24,101.28,9
2025-02,10084,DEL01,91,92,0,0,0.95,112.83,9
2025-03,10084,DEL01,107,190,0,0,0.97,102.94,9
2025-04,10084,DEL01,96,115,0,0,0.92,102.96,9
2025-05,10084,DEL01,98,89,1,0,1.07,98.04,9
2025-06,10084,DEL01,114,145,0,0,1.09,110.84,12
2025-07,10084,DEL01,102,110,0,0,1.0,106.47,12
2025-08,10084,DEL01,93,90,1,0,1.14,113.51,9
2025-09,10084,DEL01,97,167,0,0,0.98,98.85,9
2025-10,10084,DEL01,100,79,1,0,1.19,105.21,9
2025-11,10084,DEL01,108,71,1,1,1.08,104.17,9
2025-12,10084,DEL01,99,78,1,1,0.94,100.58,9
2023-01,10084,KOL01,250,198,1,0,1.12,98.36,9
2023-02,10084,KOL01,241,223,1,0,0.99,108.86,9
2023-03,10084,KOL01,239,283,0,0,1.2,100.19,9
2023-04,10084,KOL01,221,167,1,0,1.28,101.58,9
2023-05,10084,KOL01,239,292,0,0,1.1,97.37,9
2023-06,10084,KOL01,227,254,0,0,1.1,107.63,9
2023-07,10084,KOL01,221,245,0,0,1.18,111.84,9
2023-08,10084,KOL01,241,319,0,0,1.07,108.44,9
