Month,SKU_ID,Branch_ID,Demand,Inventory,Stockout_Flag,Holiday_Flag,Fuel_Cost_Index,Industrial_Index,Effective_Lead_Time,Category,ABC_Class,Supplier_ID,Unit_Price,Unit_Cost,Lead_Time,Supplier_Risk,Region,Warehouse_Capacity,Transport_Cost_Index,month_num,quarter,year,lag_1,lag_2,lag_3,lag_6,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,inventory_ratio,demand_growth_rate,Branch_ID_ENC,Prediction,Margin,Available_Inventory,Stockout_Penalty,Risk_Penalty,Transport_Penalty,Optimized_Allocation
2025-12-01,10079,MUM01,219,190,1,1,1.18,96.78,10,4,1,14,24.52,17.88,10,0.72,3,28000,1.2,12,4,2025,184.0,154.0,146.0,232.0,224.0,161.33333333333334,20.03330560175553,178.0,32.05620064823662,0.8636363636363636,0.1902173913043479,6,222.39392,6.640000000000001,244.63331200000002,1.6600000000000001,7.199999999999999,2.4,211.27422
2025-12-01,10079,PUN01,196,217,0,1,1.27,95.59,10,4,1,14,24.52,17.88,10,0.72,3,23000,1.02,12,4,2025,172.0,148.0,132.0,259.0,177.0,150.66666666666666,20.132891827388008,177.0,49.566117459409774,1.101522842639594,0.1395348837209302,7,194.13612,6.640000000000001,213.54973200000003,1.6600000000000001,7.199999999999999,2.04,184.42931
2025-12-01,10080,AMD01,233,262,0,1,1.27,114.34,10,2,2,0,66.61,43.25,10,0.83,3,19000,0.98,12,4,2025,149.0,281.0,192.0,271.0,187.0,207.33333333333337,67.32260640626842,224.16666666666663,52.98458895439944,1.1196581196581197,0.563758389261745,0,223.55469,23.36,245.91015900000002,5.84,8.299999999999999,1.96,223.55469
2025-12-01,10080,BLR01,188,185,1,1,1.23,113.51,10,2,2,0,66.61,43.25,10,0.83,2,25000,1.0,12,4,2025,172.0,122.0,51.0,93.0,118.0,115.0,60.80296045424102,123.66666666666669,45.30636452714639,0.9788359788359788,0.0930232558139534,1,177.59007,23.36,195.34907700000002,5.84,8.299999999999999,2.0,177.59007
2025-12-01,10080,CHN01,194,288,0,1,1.0,100.68,10,2,2,0,66.61,43.25,10,0.83,2,21000,1.08,12,4,2025,174.0,203.0,217.0,258.0,162.0,198.0,21.93171219946123,215.16666666666663,27.41836367595026,1.476923076923077,0.1149425287356322,2,190.64723,23.36,209.71195300000002,5.84,8.299999999999999,2.16,190.64723
2025-12-01,10080,DEL01,68,102,0,1,1.2,97.73,10,2,2,0,66.61,43.25,10,0.83,1,30000,1.15,12,4,2025,50.0,132.0,110.0,108.0,25.0,97.33333333333331,42.442117446392,93.16666666666669,29.28765382659846,1.4782608695652173,0.3600000000000001,3,69.42136,23.36,76.36349600000001,5.84,8.299999999999999,2.3,69.42136
2025-12-01,10080,HYD01,141,266,0,1,0.99,99.32,10,2,2,0,66.61,43.25,10,0.83,2,22000,1.05,12,4,2025,246.0,205.0,204.0,265.0,268.0,218.33333333333337,23.965252624024856,250.33333333333337,61.14790811357869,1.8732394366197185,-0.426829268292683,4,152.83266,23.36,168.11592600000003,5.84,8.299999999999999,2.1,152.83266
2025-12-01,10080,KOL01,121,204,0,1,1.03,99.15,10,2,2,0,66.61,43.25,10,0.83,0,20000,1.12,12,4,2025,95.0,138.0,122.0,191.0,30.0,118.33333333333331,21.733231083604043,111.33333333333331,52.64472116619734,1.6721311475409837,0.2736842105263157,5,119.574905,23.36,131.5323955,5.84,8.299999999999999,2.24,119.57491
2025-12-01,10080,MUM01,139,112,1,1,1.24,97.37,10,2,2,0,66.61,43.25,10,0.83,3,28000,1.2,12,4,2025,206.0,174.0,170.0,278.0,170.0,183.33333333333337,19.731531449264995,200.66666666666663,41.72129751897311,0.8,-0.3252427184466019,6,150.65846,23.36,165.724306,5.84,8.299999999999999,2.4,150.65846
2025-12-01,10080,PUN01,130,136,0,1,1.13,112.12,10,2,2,0,66.61,43.25,10,0.83,3,23000,1.02,12,4,2025,106.0,113.0,59.0,62.0,58.0,92.66666666666669,29.36551265231604,108.16666666666669,50.3087136256401,1.0381679389312977,0.2264150943396226,7,131.44078,23.36,144.584858,5.84,8.299999999999999,2.04,131.44078
2025-12-01,10081,AMD01,154,206,0,1,1.24,104.46,6,4,1,12,189.36,144.85,6,0.09,3,19000,0.98,12,4,2025,132.0,120.0,121.0,170.0,149.0,124.33333333333331,6.658328118479342,134.66666666666666,21.35103432311108,1.3290322580645162,0.1666666666666667,0,155.05939,44.51000000000002,170.56532900000002,11.127500000000005,0.8999999999999999,1.96,155.05939
2025-12-01,10081,BLR01,191,170,1,1,1.06,99.26,6,4,1,12,189.36,144.85,6,0.09,2,25000,1.0,12,4,2025,157.0,145.0,159.0,231.0,195.0,153.66666666666666,7.571877794400368,173.83333333333334,35.30675100694856,0.8854166666666666,0.21656050955414,1,192.86263,44.51000000000002,212.14889300000002,11.127500000000005,0.8999999999999999,2.0,192.86263
2025-12-01,10081,CHN01,83,87,0,1,1.25,112.72,6,4,1,12,189.36,144.85,6,0.09,2,21000,1.08,12,4,2025,94.0,63.0,55.0,103.0,88.0,70.66666666666667,20.599352740640487,84.0,22.10882176869681,1.0357142857142858,-0.1170212765957446,2,80.454185,44.51000000000002,88.4996035,11.127500000000005,0.8999999999999999,2.16,80.454185
2025-12-01,10081,DEL01,98,112,0,1,1.23,97.77,6,4,1,12,189.36,144.85,6,0.09,1,30000,1.15,12,4,2025,72.0,60.0,71.0,93.0,79.0,67.66666666666667,6.658328118479354,72.16666666666667,13.585531519475628,1.1313131313131313,0.3611111111111111,3,96.957756,44.51000000000002,106.65353160000001,11.127500000000005,0.8999999999999999,2.3,96.957756
2025-12-01,10081,HYD01,235,231,1,1,1.22,111.64,6,4,1,12,189.36,144.85,6,0.09,2,22000,1.05,12,4,2025,198.0,162.0,153.0,248.0,220.0,171.0,23.81176179958119,189.16666666666663,36.476933350634994,0.9788135593220338,0.1868686868686868,4,236.64189,44.51000000000002,260.306079,11.127500000000005,0.8999999999999999,2.1,236.64189
2025-12-01,10081,KOL01,133,144,0,1,0.9,102.06,6,4,1,12,189.36,144.85,6,0.09,0,20000,1.12,12,4,2025,108.0,104.0,102.0,146.0,148.0,104.66666666666669,3.055050463303589,122.5,23.062957312539073,1.0746268656716418,0.2314814814814814,5,132.78864,44.51000000000002,146.06750399999999,11.127500000000005,0.8999999999999999,2.24,132.78864
2025-12-01,10081,MUM01,198,168,1,1,1.11,107.09,6,4,1,12,189.36,144.85,6,0.09,3,28000,1.2,12,4,2025,197.0,162.0,154.0,228.0,200.0,171.0,22.869193252059095,184.33333333333337,31.63963758747361,0.8442211055276382,0.0050761421319796,6,197.54594,44.51000000000002,217.30053400000003,11.127500000000005,0.8999999999999999,2.4,197.54594
2025-12-01,10081,PUN01,239,271,0,1,0.91,96.56,6,4,1,12,189.36,144.85,6,0.09,3,23000,1.02,12,4,2025,177.0,182.0,162.0,250.0,215.0,173.66666666666666,10.4083299973305,191.83333333333337,32.38775488771455,1.1291666666666669,0.3502824858757063,7,229.65063,44.51000000000002,252.61569300000002,11.127500000000005,0.8999999999999999,2.04,229.65063
2025-12-01,10082,AMD01,219,166,1,1,1.12,113.41,10,5,2,3,201.33,138.68,10,0.52,3,19000,0.98,12,4,2025,215.0,213.0,206.0,245.0,200.0,211.33333333333337,4.725815626252587,226.16666666666663,17.826010957773672,0.7545454545454545,0.0186046511627906,0,219.25421,62.650000000000006,241.17963100000003,15.662500000000001,5.2,1.96,219.25421
2025-12-01,10082,BLR01,188,165,1,1,0.93,102.45,10,5,2,3,201.33,138.68,10,0.52,2,25000,1.0,12,4,2025,188.0,188.0,180.0,192.0,174.0,185.33333333333337,4.618802153516955,187.83333333333337,8.35264429187933,0.873015873015873,0.0,1,190.1683,62.650000000000006,209.18513000000002,15.662500000000001,5.2,2.0,190.1683
2025-12-01,10082,CHN01,124,90,1,1,1.08,113.75,10,5,2,3,201.33,138.68,10,0.52,2,21000,1.08,12,4,2025,123.0,134.0,127.0,140.0,114.0,128.0,5.567764362830068,134.33333333333334,12.274635093014703,0.72,0.0081300813008129,2,125.245575,62.650000000000006,137.77013250000002,15.662500000000001,5.2,2.16,125.24558
2025-12-01,10082,DEL01,281,215,1,1,1.22,107.08,10,5,2,3,201.33,138.68,10,0.52,1,30000,1.15,12,4,2025,272.0,270.0,284.0,293.0,263.0,275.3333333333333,7.571877794400313,283.5,23.788652757144504,0.7624113475177305,0.0330882352941177,3,282.5244,62.650000000000006,310.77684000000005,15.662500000000001,5.2,2.3,282.5244
2025-12-01,10082,HYD01,340,226,1,1,1.12,101.11,10,5,2,3,201.33,138.68,10,0.52,2,22000,1.05,12,4,2025,337.0,332.0,347.0,393.0,320.0,338.6666666666667,7.637626158259706,354.3333333333333,24.196418467753805,0.6627565982404692,0.0089020771513352,4,333.77567,62.650000000000006,367.15323700000005,15.662500000000001,5.2,2.1,333.77567
2025-12-01,10082,KOL01,298,265,1,1,1.01,105.1,10,5,2,3,201.33,138.68,10,0.52,0,20000,1.12,12,4,2025,284.0,303.0,302.0,315.0,250.0,296.3333333333333,10.692676621563695,304.6666666666667,19.50042734574434,0.8862876254180602,0.0492957746478872,5,298.97995,62.650000000000006,328.877945,15.662500000000001,5.2,2.24,298.97995
2025-12-01,10082,MUM01,279,239,1,1,0.92,101.4,10,5,2,3,201.33,138.68,10,0.52,3,28000,1.2,12,4,2025,267.0,270.0,252.0,303.0,251.0,263.0,9.643650760992976,280.5,22.27779163202692,0.8535714285714285,0.0449438202247192,6,280.4382,62.650000000000006,308.48202000000003,15.662500000000001,5.2,2.4,280.4382
2025-12-01,10082,PUN01,229,170,1,1,0.97,112.55,10,5,2,3,201.33,138.68,10,0.52,3,23000,1.02,12,4,2025,223.0,223.0,223.0,259.0,204.0,223.0,0.0,230.33333333333337,17.060676031935724,0.7391304347826086,0.0269058295964126,7,230.82375,62.650000000000006,253.906125,15.662500000000001,5.2,2.04,230.82375
2025-12-01,10083,AMD01,102,164,0,1,1.0,101.3,7,4,2,5,168.91,107.4,7,0.4,3,19000,0.98,12,4,2025,83.0,87.0,85.0,92.0,113.0,85.0,2.0000000000001137,95.0,13.754999091239512,1.5922330097087378,0.2289156626506023,0,101.756905,61.50999999999999,111.93259550000002,15.377499999999998,4.0,1.96,101.75691
2025-12-01,10083,BLR01,63,87,0,1,1.12,105.18,7,4,2,5,168.91,107.4,7,0.4,2,25000,1.0,12,4,2025,49.0,85.0,49.0,75.0,70.0,61.0,20.784609690826535,68.0,17.297398648351773,1.359375,0.2857142857142858,1,63.226353,61.50999999999999,69.5489883,15.377499999999998,4.0,2.0,63.226353
2025-12-01,10083,CHN01,136,174,0,1,1.07,100.47,7,4,2,5,168.91,107.4,7,0.4,2,21000,1.08,12,4,2025,132.0,133.0,132.0,152.0,160.0,132.33333333333334,0.5773502691898186,143.66666666666666,13.633292583476024,1.27007299270073,0.0303030303030302,2,135.488,61.50999999999999,149.0368,15.377499999999998,4.0,2.16,135.488
2025-12-01,10083,DEL01,79,53,1,1,1.3,112.65,7,4,2,5,168.91,107.4,7,0.4,1,30000,1.15,12,4,2025,61.0,105.0,86.0,79.0,68.0,84.0,22.068076490713914,81.0,14.38054240979805,0.6625,0.2950819672131148,3,81.63348,61.50999999999999,89.79682800000002,15.377499999999998,4.0,2.3,81.63348
2025-12-01,10083,HYD01,84,180,0,1,1.13,95.25,7,4,2,5,168.91,107.4,7,0.4,2,22000,1.05,12,4,2025,94.0,69.0,82.0,116.0,95.0,81.66666666666667,12.503332889007362,93.0,16.124515496597144,2.1176470588235294,-0.1063829787234043,4,85.42706,61.50999999999999,93.969766,15.377499999999998,4.0,2.1,85.42706
2025-12-01,10083,KOL01,171,297,0,1,0.95,112.69,7,4,2,5,168.91,107.4,7,0.4,0,20000,1.12,12,4,2025,184.0,161.0,166.0,196.0,187.0,170.33333333333334,12.09683154108273,181.83333333333337,16.363577440971437,1.7267441860465116,-0.0706521739130434,5,170.35155,61.50999999999999,187.386705,15.377499999999998,4.0,2.24,170.35155
2025-12-01,10083,MUM01,80,183,0,1,1.15,114.29,7,4,2,5,168.91,107.4,7,0.4,3,28000,1.2,12,4,2025,85.0,79.0,108.0,120.0,110.0,90.66666666666669,15.307950004273456,96.16666666666669,15.223884742951377,2.259259259259259,-0.0588235294117647,6,82.99528,61.50999999999999,91.294808,15.377499999999998,4.0,2.4,82.99528
2025-12-01,10083,PUN01,44,59,0,1,0.91,105.28,7,4,2,5,168.91,107.4,7,0.4,3,23000,1.02,12,4,2025,59.0,27.0,40.0,46.0,66.0,42.0,16.0934769394311,49.833333333333336,18.08221962776325,1.3111111111111111,-0.2542372881355932,7,45.453487,61.50999999999999,49.99883570000001,15.377499999999998,4.0,2.04,45.453487
2025-12-01,10084,AMD01,121,141,0,1,1.21,108.56,9,1,2,11,259.04,138.14,9,0.61,3,19000,0.98,12,4,2025,129.0,124.0,139.0,150.0,133.0,130.66666666666666,7.637626158259778,135.33333333333334,9.458682078739406,1.1557377049180328,-0.0620155038759689,0,120.70429,120.90000000000003,132.774719,30.22500000000001,6.1,1.96,120.70429
2025-12-01,10084,BLR01,254,207,1,1,0.96,111.83,9,1,2,11,259.04,138.14,9,0.61,2,25000,1.0,12,4,2025,229.0,221.0,234.0,263.0,224.0,228.0,6.557438524302041,238.0,16.661332479726873,0.8117647058823529,0.1091703056768558,1,254.62004,120.90000000000003,280.082044,30.22500000000001,6.1,2.0,254.62004
2025-12-01,10084,CHN01,69,50,1,1,0.9,107.77,9,1,2,11,259.04,138.14,9,0.61,2,21000,1.08,12,4,2025,59.0,54.0,64.0,76.0,72.0,59.0,4.999999999999977,65.16666666666667,7.909909396868343,0.7142857142857143,0.1694915254237288,2,69.24281,120.90000000000003,76.16709100000001,30.22500000000001,6.1,2.16,69.24281
2025-12-01,10084,DEL01,99,78,1,1,0.94,100.58,9,1,2,11,259.04,138.14,9,0.61,1,30000,1.15,12,4,2025,108.0,100.0,97.0,114.0,96.0,101.66666666666669,5.686240703077324,102.33333333333331,7.6070143069844836,0.78,-0.0833333333333333,3,98.63447,120.90000000000003,108.497917,30.22500000000001,6.1,2.3,98.63447
2025-12-01,10084,HYD01,134,127,1,1,1.08,98.18,9,1,2,11,259.04,138.14,9,0.61,2,22000,1.05,12,4,2025,129.0,128.0,136.0,161.0,131.0,131.0,4.35889894354074,141.16666666666666,15.250136611409957,0.9407407407407408,0.0387596899224806,4,135.55121,120.90000000000003,149.106331,30.22500000000001,6.1,2.1,135.55121
2025-12-01,10084,KOL01,231,263,0,1,1.14,110.88,9,1,2,11,259.04,138.14,9,0.61,0,20000,1.12,12,4,2025,241.0,238.0,239.0,240.0,226.0,239.33333333333337,1.5275252316521497,243.0,11.52388823271042,1.1336206896551724,-0.0414937759336099,5,230.96336,120.90000000000003,254.059696,30.22500000000001,6.1,2.24,230.96336
2025-12-01,10084,MUM01,84,97,0,1,1.13,106.74,9,1,2,11,259.04,138.14,9,0.61,3,28000,1.2,12,4,2025,67.0,80.0,79.0,77.0,69.0,75.33333333333333,7.234178138070233,75.66666666666667,5.428320796219301,1.1411764705882352,0.2537313432835821,6,84.43042,120.90000000000003,92.873462,30.22500000000001,6.1,2.4,84.43042
2025-12-01,10084,PUN01,232,284,0,1,1.19,109.43,9,1,2,11,259.04,138.14,9,0.61,3,23000,1.02,12,4,2025,212.0,245.0,232.0,259.0,226.0,229.66666666666663,16.623276853055607,234.33333333333337,18.618986725025263,1.2188841201716738,0.0943396226415094,7,230.69562,120.90000000000003,253.765182,30.22500000000001,6.1,2.04,230.69562
2025-12-01,10085,AMD01,85,121,0,1,0.97,113.63,3,0,1,11,57.35,36.34,3,0.29,3,19000,0.98,12,4,2025,105.0,98.0,87.0,107.0,86.0,96.66666666666669,9.073771725877457,101.0,9.612491872558335,1.4069767441860466,-0.1904761904761904,0,84.995605,21.009999999999998,93.4951655,5.2524999999999995,2.9,1.96,84.995605
2025-12-01,10085,BLR01,60,86,0,1,1.26,109.63,3,0,1,11,57.35,36.34,3,0.29,2,25000,1.0,12,4,2025,58.0,81.0,79.0,76.0,82.0,72.66666666666667,12.741009902410925,79.33333333333333,15.05545305418162,1.4098360655737705,0.0344827586206897,1,62.458,21.009999999999998,68.7038,5.2524999999999995,2.9,2.0,62.458
2025-12-01,10085,CHN01,180,253,0,1,1.27,98.83,3,0,1,11,57.35,36.34,3,0.29,2,21000,1.08,12,4,2025,170.0,168.0,186.0,211.0,185.0,174.66666666666666,9.865765724632505,187.66666666666663,19.23191791441159,1.3977900552486189,0.0588235294117647,2,179.77716,21.009999999999998,197.75487600000002,5.2524999999999995,2.9,2.16,179.77716
2025-12-01,10085,DEL01,95,113,0,1,1.19,98.96,3,0,1,11,57.35,36.34,3,0.29,1,30000,1.15,12,4,2025,136.0,129.0,117.0,133.0,100.0,127.33333333333331,9.609023536933046,124.16666666666669,9.62115724155186,1.1770833333333333,-0.3014705882352941,3,95.14338,21.009999999999998,104.657718,5.2524999999999995,2.9,2.3,95.14338
2025-12-01,10085,HYD01,245,283,0,1,1.01,114.62,3,0,1,11,57.35,36.34,3,0.29,2,22000,1.05,12,4,2025,238.0,245.0,252.0,292.0,249.0,245.0,6.999999999999862,256.1666666666667,23.353086876613737,1.1504065040650406,0.0294117647058822,4,245.27892,21.009999999999998,269.80681200000004,5.2524999999999995,2.9,2.1,245.27892
2025-12-01,10085,KOL01,115,176,0,1,1.02,113.0,3,0,1,11,57.35,36.34,3,0.29,0,20000,1.12,12,4,2025,126.0,129.0,133.0,156.0,162.0,129.33333333333334,3.511884584284267,133.83333333333334,15.223884742951352,1.5172413793103448,-0.0873015873015873,5,116.81154,21.009999999999998,128.492694,5.2524999999999995,2.9,2.24,116.81154
2025-12-01,10085,MUM01,108,96,1,1,1.27,114.76,3,0,1,11,57.35,36.34,3,0.29,3,28000,1.2,12,4,2025,96.0,87.0,94.0,105.0,92.0,92.33333333333331,4.7258156262526265,104.0,17.572706109191035,0.8807339449541285,0.125,6,107.62307,21.009999999999998,118.385377,5.2524999999999995,2.9,2.4,107.62307
2025-12-01,10085,PUN01,157,212,0,1,1.24,97.89,3,0,1,11,57.35,36.34,3,0.29,3,23000,1.02,12,4,2025,138.0,164.0,179.0,194.0,186.0,160.33333333333334,20.7444771766688,169.66666666666666,20.98253241786288,1.3417721518987342,0.1376811594202898,7,156.12169,21.009999999999998,171.73385900000002,5.2524999999999995,2.9,2.04,156.12169
2025-12-01,10086,AMD01,73,67,1,1,1.26,105.27,2,3,1,8,72.92,46.39,2,0.42,3,19000,0.98,12,4,2025,75.0,55.0,41.0,74.0,50.0,57.0,17.088007490635057,59.833333333333336,13.227496613746174,0.9054054054054054,-0.0266666666666666,0,70.574875,26.53,77.63236250000001,6.6325,4.2,1.96,70.574875
2025-12-01,10086,BLR01,89,150,0,1,1.09,112.0,2,3,1,8,72.92,46.39,2,0.42,2,25000,1.0,12,4,2025,102.0,86.0,82.0,113.0,96.0,90.0,10.583005244258336,99.5,15.01665741768138,1.6666666666666667,-0.1274509803921568,1,85.68585,26.53,94.25443500000002,6.6325,4.2,2.0,85.68585
2025-12-01,10086,CHN01,60,46,1,1,1.05,95.16,2,3,1,8,72.92,46.39,2,0.42,2,21000,1.08,12,4,2025,45.0,54.0,44.0,81.0,58.0,47.666666666666664,5.507570547286139,59.666666666666664,17.3512727679173,0.7540983606557377,0.3333333333333332,2,60.748245,26.53,66.8230695,6.6325,4.2,2.16,60.748245
2025-12-01,10086,DEL01,189,174,1,1,1.29,104.9,2,3,1,8,72.92,46.39,2,0.42,1,30000,1.15,12,4,2025,165.0,144.0,131.0,199.0,154.0,146.66666666666666,17.156145643277032,153.83333333333334,27.24273603488952,0.9157894736842104,0.1454545454545455,3,188.90608,26.53,207.79668800000002,6.6325,4.2,2.3,188.90608
2025-12-01,10086,HYD01,94,69,1,1,0.93,106.89,2,3,1,8,72.92,46.39,2,0.42,2,22000,1.05,12,4,2025,71.0,39.0,24.0,77.0,48.0,44.666666666666664,24.006943440041137,55.166666666666664,21.00872834482532,0.7263157894736842,0.323943661971831,4,91.98521,26.53,101.18373100000001,6.6325,4.2,2.1,91.98521
2025-12-01,10086,KOL01,119,119,0,1,0.94,105.17,2,3,1,8,72.92,46.39,2,0.42,0,20000,1.12,12,4,2025,99.0,91.0,96.0,147.0,131.0,95.33333333333331,4.041451884327425,109.0,23.34951819631403,0.9916666666666668,0.202020202020202,5,119.44339,26.53,131.387729,6.6325,4.2,2.24,119.44339
2025-12-01,10086,MUM01,170,129,1,1,1.07,108.66,2,3,1,8,72.92,46.39,2,0.42,3,28000,1.2,12,4,2025,145.0,138.0,123.0,206.0,206.0,135.33333333333334,11.239810200058178,156.0,34.02352127572918,0.7543859649122807,0.1724137931034481,6,174.93907,26.53,192.432977,6.6325,4.2,2.4,174.93907
2025-12-01,10086,PUN01,166,234,0,1,0.93,110.04,2,3,1,8,72.92,46.39,2,0.42,3,23000,1.02,12,4,2025,132.0,140.0,122.0,198.0,183.0,131.33333333333334,9.018499505646204,147.5,28.675773747189453,1.401197604790419,0.2575757575757575,7,167.85533,26.53,184.64086300000002,6.6325,4.2,2.04,167.85533
2025-12-01,10087,AMD01,93,185,0,1,1.02,109.81,7,5,2,12,66.14,47.93,7,0.9,3,19000,0.98,12,4,2025,101.0,91.0,107.0,102.0,109.0,99.66666666666669,8.082903768654752,104.0,12.03328716519307,1.9680851063829787,-0.0792079207920791,0,92.72021,18.21,101.992231,4.5525,9.0,1.96,92.72021
2025-12-01,10087,BLR01,50,100,0,1,1.26,97.51,7,5,2,12,66.14,47.93,7,0.9,2,25000,1.0,12,4,2025,50.0,64.0,62.0,61.0,52.0,58.666666666666664,7.57187779440036,58.5,5.167204273105505,1.96078431372549,0.0,1,54.84255,18.21,60.32680500000001,4.5525,9.0,2.0,54.84255
2025-12-01,10087,CHN01,92,151,0,1,0.94,110.85,7,5,2,12,66.14,47.93,7,0.9,2,21000,1.08,12,4,2025,63.0,78.0,67.0,104.0,88.0,69.33333333333333,7.767453465154016,82.16666666666667,17.29065258070577,1.6236559139784943,0.4603174603174602,2,91.0922,18.21,100.20142000000001,4.5525,9.0,2.16,91.0922
2025-12-01,10087,DEL01,126,172,0,1,1.11,112.71,7,5,2,12,66.14,47.93,7,0.9,1,30000,1.15,12,4,2025,144.0,118.0,126.0,164.0,137.0,129.33333333333334,13.3166562369588,140.16666666666666,16.88095573913584,1.3543307086614174,-0.125,3,125.14276,18.21,137.657036,4.5525,9.0,2.3,125.14276
2025-12-01,10087,HYD01,60,91,0,1,1.16,110.08,7,5,2,12,66.14,47.93,7,0.9,2,22000,1.05,12,4,2025,53.0,49.0,50.0,77.0,74.0,50.666666666666664,2.0816659994661815,58.833333333333336,10.870449239413606,1.4918032786885247,0.1320754716981131,4,60.23947,18.21,66.263417,4.5525,9.0,2.1,60.23947
2025-12-01,10087,KOL01,131,215,0,1,1.17,103.66,7,5,2,12,66.14,47.93,7,0.9,0,20000,1.12,12,4,2025,128.0,101.0,110.0,176.0,158.0,113.0,13.747727084867517,132.0,26.81044572550039,1.628787878787879,0.0234375,5,130.45575,18.21,143.501325,4.5525,9.0,2.24,130.45575
2025-12-01,10087,MUM01,102,167,0,1,0.95,106.4,7,5,2,12,66.14,47.93,7,0.9,3,28000,1.2,12,4,2025,107.0,94.0,116.0,144.0,107.0,105.66666666666669,11.060440015358068,114.66666666666669,17.29354407478896,1.6213592233009708,-0.0467289719626168,6,101.92728,18.21,112.120008,4.5525,9.0,2.4,101.92728
2025-12-01,10087,PUN01,172,223,0,1,0.9,104.32,7,5,2,12,66.14,47.93,7,0.9,3,23000,1.02,12,4,2025,182.0,179.0,170.0,217.0,195.0,177.0,6.244997998398435,191.0,20.23857702507748,1.2890173410404624,-0.0549450549450549,7,172.90565,18.21,190.19621500000002,4.5525,9.0,2.04,172.90565
2025-12-01,10088,AMD01,161,189,0,1,1.02,101.84,12,1,2,1,148.7,95.88,12,0.09,3,19000,0.98,12,4,2025,154.0,150.0,152.0,188.0,178.0,152.0,2.0000000000001563,160.83333333333334,16.73817990901831,1.1666666666666667,0.0454545454545454,0,160.91664,52.81999999999999,177.008304,13.204999999999998,0.8999999999999999,1.96,160.91664
2025-12-01,10088,BLR01,131,275,0,1,1.05,97.24,12,1,2,1,148.7,95.88,12,0.09,2,25000,1.0,12,4,2025,144.0,150.0,142.0,198.0,173.0,145.33333333333334,4.163331998932097,159.5,23.40726382984557,2.0833333333333335,-0.0902777777777777,1,134.44019,52.81999999999999,147.88420900000003,13.204999999999998,0.8999999999999999,2.0,134.44019
2025-12-01,10088,CHN01,141,181,0,1,0.9,96.17,12,1,2,1,148.7,95.88,12,0.09,2,21000,1.08,12,4,2025,148.0,148.0,134.0,187.0,158.0,143.33333333333334,8.082903768654761,154.66666666666666,18.88562063228703,1.2746478873239435,-0.0472972972972972,2,142.10025,52.81999999999999,156.310275,13.204999999999998,0.8999999999999999,2.16,142.10025
2025-12-01,10088,DEL01,160,266,0,1,1.28,102.8,12,1,2,1,148.7,95.88,12,0.09,1,30000,1.15,12,4,2025,160.0,168.0,175.0,215.0,174.0,167.66666666666666,7.50555349946515,183.83333333333337,20.09394602029827,1.6521739130434785,0.0,3,160.88518,52.81999999999999,176.973698,13.204999999999998,0.8999999999999999,2.3,160.88518
2025-12-01,10088,HYD01,109,118,0,1,1.0,113.6,12,1,2,1,148.7,95.88,12,0.09,2,22000,1.05,12,4,2025,87.0,79.0,108.0,110.0,101.0,91.33333333333331,14.977761292440666,99.5,14.97664849023299,1.0727272727272728,0.2528735632183907,4,108.606026,52.81999999999999,119.4666286,13.204999999999998,0.8999999999999999,2.1,108.60603
2025-12-01,10088,KOL01,93,184,0,1,1.04,106.76,12,1,2,1,148.7,95.88,12,0.09,0,20000,1.12,12,4,2025,100.0,88.0,109.0,99.0,119.0,99.0,10.53565375285273,96.16666666666669,9.282600210429552,1.9574468085106385,-0.0699999999999999,5,93.3221,52.81999999999999,102.65431000000001,13.204999999999998,0.8999999999999999,2.24,93.3221
2025-12-01,10088,MUM01,85,86,0,1,1.11,98.91,12,1,2,1,148.7,95.88,12,0.09,3,28000,1.2,12,4,2025,101.0,82.0,110.0,106.0,93.0,97.66666666666669,14.29452109492769,96.5,18.65207763226388,1.0,-0.1584158415841584,6,84.911995,52.81999999999999,93.40319450000001,13.204999999999998,0.8999999999999999,2.4,84.911995
2025-12-01,10088,PUN01,150,188,0,1,1.19,114.94,12,1,2,1,148.7,95.88,12,0.09,3,23000,1.02,12,4,2025,131.0,162.0,134.0,188.0,145.0,142.33333333333334,17.097758137642895,160.16666666666666,26.873158851662097,1.2450331125827814,0.1450381679389312,7,150.11446,52.81999999999999,165.12590600000001,13.204999999999998,0.8999999999999999,2.04,150.11446
2025-12-01,10089,AMD01,87,57,1,1,1.18,109.41,6,3,0,10,112.0,62.7,6,0.72,3,19000,0.98,12,4,2025,78.0,63.0,53.0,142.0,92.0,64.66666666666667,12.583057392117926,81.66666666666667,31.430346270231656,0.6477272727272727,0.1153846153846154,0,91.08989,49.3,100.198879,12.325,7.199999999999999,1.96,91.08989
2025-12-01,10089,BLR01,129,146,0,1,0.96,110.14,6,3,0,10,112.0,62.7,6,0.72,2,25000,1.0,12,4,2025,111.0,87.0,107.0,126.0,128.0,101.66666666666669,12.858201014657205,110.5,16.220357579289104,1.123076923076923,0.162162162162162,1,129.24619,49.3,142.17080900000002,12.325,7.199999999999999,2.0,129.24619
2025-12-01,10089,CHN01,50,70,0,1,1.26,102.77,6,3,0,10,112.0,62.7,6,0.72,2,21000,1.08,12,4,2025,76.0,53.0,31.0,68.0,63.0,53.333333333333336,22.501851775650245,60.5,18.360283222216356,1.3725490196078431,-0.3421052631578947,2,53.055492,49.3,58.3610412,12.325,7.199999999999999,2.16,53.055492
